,Quote,Author,Main Tag,Other Tags
1398,"“Now some of you will say that the two are one and the same - happiness and joy - but this is not so. Happiness is a feeling. Happiness is fleeting, dependent on the moment, the circumstances, even the weather. Joy is transcendent, enduring, and, in the biblical context, is not an emotion. Joy is an attitude of the heart. Joy brings us peace, a refuge in the midst of troubles. God gives us joy through His Spirit. But the enemy tries to steal your joy and give you temporary happiness instead. Now, is there anything wrong with being happy? Nee, but it cannot last. So, you may wonder why I bring up the difference between these two - it is simple really. [...] marriage is sacred before the Lord, a decision for a lifetime, but too often I think young people look upon it as a source of happiness. Do not look at marriage this way. See it as a reservoir of joy, a deep, welling spring that endures the icy blast of temper, the bite of an angry word, the void of loneliness in a heart hungry for talk when there is no response. [...] Seek joy in each other, not happiness.”","― Kelly Long, Lilly's Wedding Quilt",happiness,"[' happiness, joy, marriage']"
1399,"“We left behind the other kids; their path-working, drinking, and being grown up- and rejected all that made them grumpy, uncreative and lifeless. We dumpstered, squatted, and shoplifted our lives back. Everything fell into place when we decided our lives were meant to be lived. Life serves the risk taker...”","― CrimethInc., Evasion",happiness,"[' escapism, happiness, inspirational, life']"
1400,"“Happiness,... even the smallest happiness, is like a step out of Time, and the greatest happiness is sharing in Eternity.”","― Josef Pieper, Happiness and Contemplation",happiness,"[' eternity, happiness']"
1401,"“It is in the balancing of your spirituality with your humanity that you will find immeasurable happiness, success, good health, and love.”","― Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",happiness,"[' happiness, health, humanity, inspirational, life, love, motivational, spirituality, success']"
1402,"“Happiness: being able to forget or, to express in a more learned fashion.”","― Friedrich Nietzsche, On the Advantage and Disadvantage of History for Life",happiness,"[' forgetfulness, happiness']"
1403,"“Happiness is a good business these days, more you talk crap about happiness the large number of crowd you will gather.”",― Santosh Kalwar,happiness,"[' business, happiness']"
1404,“Why do I want to run from happiness?”,"― Mary Balogh, More Than a Mistress",happiness,"[' happiness, run']"
1405,"“Why is it that we spend so much of our time preparing for when we can do what we want, instead of just doing what we want right now?”","― John P. Strelecky, The Why Cafe",happiness,"[' change-your-life, embrace-life, fulfilling-purpose, happiness, inspirational-quotes, life-goals']"
1406,“Gross National Happiness is more important than Gross Domestic Product. attr to Buthan's King Jigme Singye Wangchuck”,"― John Robbins, Healthy at 100: The Scientifically Proven Secrets of the World's Healthiest and Longest-Lived Peoples",happiness,"[' happiness, wealth']"
1407,"“They must live outside class, without relations or money; they must work and stick to each other till death. But England belonged to them. That, besides companionship, was their reward. Her air and sky were theirs, not the timorous millions' who own stuffy little boxes, but never their own souls.”","― E.M. Forster, Maurice",happiness,"[' belonging, england, happiness, homosexuality, lgbt, love']"
1408,"“My mind to me a kingdom is,","Such present joys therein I find,",happiness,"[' dyer, edward, edward-dyer, happiness, joy, reflection, sir-edward-dyer']"
1409,“Some people only dream of success… while others wake up and use Cosmic Ordering.”,"― Stephen Richards, Cosmic Ordering Connection: Change your life within minutes!",happiness,"[' fearless, focus, goals, happiness, manifestation, mind-power, money, new-age, opportunity, positivity, self-help, spirituality, stephen-richards, success, visualization, wealth-creation']"
1410,“Comparison is the thief of joy.”,― Theodore Roosevelt,happiness,"[' comparing, envy, happiness, unhappiness']"
1411,“No man is happy who does not think himself so.”,"― Marcus Aurelius, Meditations",happiness,[' happiness']
1412,"“What would it be like to look in the mirror and actually accept what you see? Not loathe the reflection, or despise it, or be resigned to it? But to like it?”","― Justina Chen Headley, North of Beautiful",happiness,"[' happiness, self-esteem']"
1413,"“I don't know whether it is beautiful or sad, that I find such blissful happiness within the confines of my own mind, more so than I do in the reality that surrounds me.”",― Kendal Rob,happiness,"[' happiness, inner-peace, life, reality, soul-searching']"
1414,"“Many married women who have deliberately spurned the ""hour"" of childbearing are unhappy and frustrated. They never discovered the joys of marriage because they refused to surrender to the obligation of their state. In saving themselves, they lost themselves!”","― Fulton J. Sheen, Seven Words of Jesus and Mary: Lessons from Cana and Calvary",happiness,"[' catholicism, childbirth, christianity, expectation, family-planning, happiness, joy-of-marriage, marriage, philosophy, pro-life, religion, spirituality, unhappy-marriage']"
1415,"“In my judgment, the woman is the equal of the man. She has all the rights I have and one more, and that is the right to be protected. That is my doctrine. You are married; try and make the woman you love happy. Whoever marries simply for himself will make a mistake; but whoever loves a woman so well that he says 'I will make her happy,' makes no mistake. And so with the woman who says, 'I will make him happy.' There is only one way to be happy, and that is to make somebody else so.”","― Robert G. Ingersoll, The Liberty Of Man, Woman And Child",happiness,"[' doctrine, empathy, equal, equality, happiness, love, marriage, rights, selflessness']"
1416,"“If life throws you a few bad notes or vibrations, don't let them interrupt or alter your song.”","― Suzy Kassem, Rise Up and Salute the Sun: The Writings of Suzy Kassem",happiness,"[' achievement, aims, ambition, attitude, confidence, determination, doubts, dreams, drive, endurance, energies, energy, failure, focus, goals, happiness, inspiration, inspirational, life, mood, motivation, motivational, music, negative, notes, optimism, perspective, positive, quotes, song, stumbling-blocks, success, vibes, vibrations']"
1417,“Why sadness was created?,So we could rest from laughing.”,happiness,"[' happiness, humor-inspirational, inspiration, life']"
1418,“The secret of happiness is something to do”,― John Burroughs,happiness,"[' happiness, secret']"
1419,"“If you stay in the company of anger, pain, or hurt, happiness will find someone else to visit. Make the choice to view all of your past relationships as a gift. Throw out what hasn’t worked in the past and incorporate new concepts. Focus on being happy﻿.”","― Kristen Crockett, The Gift of Past Relationships",happiness,"[' anger, happiness, hurt, relationships']"
1420,"“You see, nothing matters except pleasure - which is the opposite of happiness, its tragic part, I expect.”","― Lawrence Durrell, The Alexandria Quartet",happiness,"[' happiness, pleasure, tragedy']"
1421,"“How can I tell Bob that my happiness streams from having wrenched a piece out of my life, a piece of hurt and beauty, and transformed it to typewritten words on paper? How can he know I am justifying my life, my keen emotions, my feeling, by turning it into print?”","― Sylvia Plath, The Unabridged Journals of Sylvia Plath",happiness,"[' happiness, poetry, writing']"
1422,"“The key to happiness - or that even more desired thing, calmness - lies not in always thinking happy thoughts. No. That is impossible. No mind on earth with any kind of intelligence could spend a lifetime enjoying only happy thoughts. They key is in accepting your thoughts, all of them, even the bad ones. Accept thoughts, but don't become them.","Understand, for instance, that having a sad thought, even having a continual succession of sad thoughts, is not the same as being a sad person.”",happiness,"[' calmness, happiness, meditation, negative-thinking, positive-thinking']"
1423,"“If you really want to be happy, don't just go for the money. Go for the relationship that lasts. Go for things of greater value.”",― Tony Meloto (Your First Job by: N. Dy),happiness,"[' gawad-kalinga, gk, happiness, inspirational, money, nelson-dy, relationship, tony-meloto, value, your-first-job']"
1424,“Nothing that happens to you was meant to be. The only thing about you that was meant to be is you. Blaze your own trail.”,― George Alexiou,happiness,"[' accomplishment, achievement, chance, change, destiny, empowerment, fate, goals, happiness, inspirational, integrity, joy, life-direction, life-purpose, motivational, success, the-purpose-of-life']"
1425,"“How often is happiness destroyed by preparation, foolish preparation!”","― Jane Austen, Emma",happiness,[' happiness']
1426,“Expect more get less and feel sadness Or expect less get more and feel happiness”,― Vijay Dhameliya,happiness,"[' expectations, happiness, life, life-lesson, sadness']"
1427,“Joy is the holy fire that keeps our purpose warm and our intelligence aglow.”,― Helen Keller,happiness,"[' happiness, joy, purpose']"
1428,"“Our own front door can be a wonderful thing, or a sight we dread; rarely is it only a door.”","― Jeanette Winterson, Why Be Happy When You Could Be Normal?",happiness,"[' family, happiness, sadness']"
1429,"“And Nedley started saying,'Shut Up!Quit that! And i knew it really meant something to him. So I asked for his help,""Mark said. ""Don't tell the story like that,"" Nedley laughed. ""What he said was 'Quit pretendin you're a bad guy I need your help, and I need it now!”","― Margaret Peterson Haddix, Among the Brave",happiness,"[' happiness, humor']"
1430,"“A person cannot direct his emotional life in the way he bids his motor system to reach for a cup. He cannot will himself to want the right thing or to love the right person or to be happy after a disappointment, or even to be happy in happy times. People lack this capacity not through a deficiency of discipline but because the jurisdiction of will is limited to the latest brain and to those functions within its purview. Emotional life can be influenced, but it cannot be commanded.”","― Thomas Lewis, A General Theory of Love",happiness,"[' choice, emotions, happiness, love, neuroscience-of-free-will']"
1431,“Your most important “want” should be the one you can control!”,― Shannon L. Alder,happiness,"[' achieving-vs-desiring, action, attainable-goals, attitude, being-in-the-game, bravery, career, change, choices, control, courage, decisions, defining-your-life, focus, focus-on-your-dreams, forming-life-goals, happiness, joy, knowing-what-you-want, knowing-why-you-want-it, life-purpose, living-life, organization, organizing-your-life, participating, passion, perspective, pursuit, realistic-goals, self-assessment, self-reflection, setting-goals, striving, wanting-something, working']"
1432,“God can take the ordinary and create the extraordinary. Our incredible God has the power to transform your simple life and give you the life of your dreams. Remarkable things happen in your life when you believe.”,"― Amaka Imani Nkosazana, Heart Crush",happiness,"[' beautiful, beauty, blessings, blessings-quotes, communication, dreams, energy, expressions, extraordinary, faith, forgiveness, forgiving, friendship, fruits-of-spirit, god, happenings, happiness, heaven, honesty, hope, hoping, incredible, incredible-quotes, inspiration, inspirational-words, inspire, joy, joy-of-life, joyful, kindness, knowledge, life, living, living-life, love, motivation, motivational, notable-quotes, ordinary, people, philosophy, philosophy-of-god, philosophy-of-life, poetry, quotes-to-live-by, relationships, remarkable-quotes, satisfaction, simple-life, transform-life, transformation, trivial, truth, understanding, words-of-truth, words-to-live-by']"
1433,"“In all human love it must be realized that every man promises a woman, and every woman promises a man that which only God alone can give, namely, perfect happiness. One of the reasons why so many marriages are shipwrecked is because as the young couple leave the altar, they fail to realize that human feelings tire and the enthusiasm of the honeymoon is not the same as the more solid happiness of enduring human love. One of the greatest trials of marriage is the absence of solitude. In the first moments of human love, one does not see the little hidden deformities which later on appear.”","― Fulton J. Sheen, Three to Get Married",happiness,"[' catholic, catholicism, god, happiness, love, marriage']"
1434,"“His gut was stitched up good and tight, but that didn’t prevent it from flopping. He wiped his damp palms on the legs of his jeans and stood up shakily, leaning heavily on his cane.",He called himself a masochist for putting himself through this torture day after day.,happiness,"[' always, emotion, feelings, future, happiness, hope, lethal, love, sandra-brown']"
1435,“What need is there to say more?,"The childish work for their own benefit,",happiness,"[' buddhahood, happiness, joy, samsara, suffering']"
1436,“Happiness isn't reserved for privileged individuals. It is a state of mind that can neither be bought nor stolen nor traded; it is a liberty available to anyone.”,"― Richelle E. Goodrich, Smile Anyway: Quotes, Verse, and Grumblings for Every Day of the Year",happiness,"[' comfort, delight, happiness, joy, liberty, richelle, richelle-goodrich']"
1437,“I Am ! Two powerful words.... You must confess... I Am who God called me to be. I Am a Success. I Am not what you think of me. I Am more than a conqueror. I Am walking by Faith. I Am a Gift.”,"― Amaka Imani Nkosazana, Release The Ink",happiness,"[' believe, believe-in-yourself, blessings, brave, bravery, courage, creation, faith, focus, forgiveness, friendship, gift, god, happiness, honesty, hope, inpirational-quotes, inspiration, kindness, life, living, love, people, power, power-of-words, quotes, quotes-to-live-by, self-awareness, success, thinking, thoughts, truth, wealth, words-of-wisdom, words-to-live-by']"
1438,“I have been poisoned in your love and now I need antidote Jacqueline.L.J! <3”,― Omaid olovejlj Zazai,happiness,"[' happiness, heartbreak, life, love, sadness']"
1439,"“The happiness of a family is such a complex matter. Like a table laid out with a tea service, it looks so ordinary until it's threatened. Then it becomes infinitely precious.”","― Lynda Williams, Holy war",happiness,"[' family-life, happiness']"
1440,“A withered maple leaf has left its branch and is falling to the ground; its movements resemble those of a butterfly in flight. Isn't it strange? The saddest and deadest of things is yet so like the gayest and most vital of creatures?”,"― Ivan Turgenev, Fathers and Sons",happiness,"[' butterfly, happiness, leaf, nature, sorrow']"
1441,"“Suddenly I realized that I wanted everything to be as it was when I was younger. When you're young enough, you don't know that you live in a cheap lousy apartment. A cracked chair is nothing other than a chair. A dandelion growing out of a crack in the sidewalk outside your front door is a garden. You could believe that a song your parent was singing in the evening was the most tragic opera in the world. It never occurs to you when you are very young to need something other than what your parents have to offer you.”","― Heather O'Neill, Lullabies for Little Criminals",happiness,"[' children, happiness, wanting']"
1442,"“Happiness is not only a hope, but also in some strange manner a memory ... we are all kings in exile.”","― G.K. Chesterton, The Thing: Why I am a Catholic",happiness,"[' catholicism, exile, happiness, home']"
1443,“Happiness. It comes on,"unexpectedly. And goes beyond, really,",happiness,"[' happiness, poetry']"
1444,"“She tried to act as though it were nothing to go to the library alone. But her happiness betrayed her. Her smile could not be restrained, and it spread from her tightly pressed mouth, to her round cheeks, almost to the hair ribbons tied in perky bows over her ears.”","― Maud Hart Lovelace, Betsy and Tacy Go Downtown",happiness,"[' excitement, happiness, independence, joy, smile']"
1445,“It's hard to say. Sometimes people have had terrible childhoods. And sometimes they just haven't found their special place in life. And sometimes they're dogs from hell and must be destroyed.”,― Charles Addams,happiness,"[' childhood, happiness']"
1446,“The man with toothache thinks everyone happy whose teeth are sound. The poverty stricken man makes the same mistake about the rich man.”,― George Bernard Shaw,happiness,"[' happiness, money, poverty']"
1447,"“I took the dog out for a walk tonight, and together we wandered across the meadow next door. It was a warm summer's night, dark, and moonless. There were a handful of fireflies flickering intermittently, some so close to me I could see they were burning green as they flew, and some further away, who seemed to be flashing white.",,happiness,"[' firefly, happiness, lightning, neil-gaiman']"
1448,"“Again, I am surprised why people seek to eliminate lust and cling to love; as they wish to ignore happiness and cleave unto joy! Now, now, let's not sugar-coat things! Lust has a lot more to do with life and what is the good of life if you do not carry much lust inside of you at all times? And joy is a noble thing, but happiness though fleeting can be found every day and in every small little way!”",― C. JoyBell C.,happiness,"[' happiness, inspirational, inspirational-life, living-life-to-the-fullest, lust, lust-for-everything, lust-for-life, lustful, the-art-of-life']"
1449,"“The man is happiest who lives from day to day and asks no more, garnering the simple goodness of life.”",― Euripides,happiness,[' happiness']
1450,"“It almost seemed as if there must be some random and of course unfair thrift in the emotional housekeeping of the world, if the great happiness--however temporary, however flimsy--of one person could come out of the great unhappiness of another.”","― Alice Munro, Too Much Happiness: Stories",happiness,"[' happiness, unhappiness']"
1451,"“Happiness is not a state of being. Happiness is a vector, it is movement.”","― Neal Shusterman, Bruiser",happiness,[' happiness']
1452,"“Children must early learn the the beauty of generosity. They are taught to give what they prize most, that they may taste the happiness of giving.”",― Charles Eastman (Ohiyesa),happiness,"[' children, generosity, happiness, life-lessons']"
1453,"“Happiness is attained, not through self-interest, but through unconditional fidelity in endless love of eternal light.”",― Aaron Cohen,happiness,"[' acceptance, eternal, happiness, light, love, quote, quotes, self, self-interest, unconditional, wisdom']"
1454,"“Happiness without freedom, or freedom without happiness. There was no third alternative.”","― Yevgeny Zamyatin, We",happiness,"[' freedom, happiness']"
1455,"“It is not where we are that matters nor what we have, it is what we do with where we are and what we have.”",― Sonia Rumzi,happiness,"[' happiness, joy, life, life-lessons, living-life']"
1456,"“I was terrified of my weakness, of my sharp tongue, of","my every flaw. I was terrified that this moment, my chance to",happiness,"[' fear, happiness, knife, love']"
1457,"“The thing about life is, you’ve got to somehow make it through the day. Don’t wait for the beautiful evening. Go on with your life. Of course, the beautiful evening will come. In fact, she’s on her way. And she’s coming to you as fast as she can. And dude, she’s beautiful.”",― Thisuri Wanniarachchi,happiness,"[' happiness, inspirational-quotes, life, thisuri-wanniarachchi']"
1458,"“Nurturing, Providing, and loving you passionately. May that be, my number of responsibilities. As one to the end, forever more. That's how long I desire, our love to last for. Providing for you many and joyful memories. In hours of darkness, as well as brightness. I plan to supply for you. For your love for me and happiness, is all that matters to me.”","― Jonathan Anthony Burkett, Friends 2 Lovers: The Unthinkable",happiness,"[' friendship-quote, happiness, inspirational, love-quote, relationships']"
1459,"“We are living in a time when flowers are trying to live on flowers, instead of on good rain and black loam.”",― Ray Bradbury,happiness,[' happiness']
1460,“It was a pity that people did not risk enough to speak out in behalf of one another's happiness and their own.,”,happiness,[' happiness']
1461,"“It is too late for me to learn your wisdom in this matter. From the time I knew aught, I have lived with a knight and his lady whose love lit and warmed the dark hall on winter's nights. Madam, my example comes not from any book of romance. My grandparents walked and breathed; they kissed and quarreled. This I must have, and I will seek it with the point of my knife in a bad husband's heart if I can find it no other way.”",― Roberta Gellis,happiness,"[' expectation, happiness, historical, love, marriage, romance']"
1462,"“Joy is distinctly a Christian word and a Christian thing. It is the reverse of happiness. Happiness is the result of what happens of an agreeable sort. Joy has its spring deep down inside. And that spring never runs dry, no matter what happens. Only Jesus gives that joy.”",― Samuel Gordon,happiness,"[' christianity, happiness, joy']"
1463,"“I'm generally a happy person -with the help of antidepressants, that is- so there is something to be said for surrounding myself with happy people.”","― Rachel Machacek, The Science of Single: One Woman's Grand Experiment in Modern Dating, Creating Chemistry, and Finding L ove",happiness,"[' antidepressants, happiness, happy']"
1464,“Reading messed with my brain in an unaccountable way. It made me happy; or something.”,― Salvatore Scibona,happiness,"[' brains, happiness, reading']"
1465,"“As I watch him, a sudden recognition comes over me: Tonight, I can be anyone I want… maybe being happy only means living in the moment, appreciating the exact moment you're in and not thinking about the worries of the future.”","― Laura Fitzgerald, Veil of Roses",happiness,[' happiness']
1466,“Through strength I found love,In time I found myself in happiness with you”,happiness,"[' courage, happiness, love, strength']"
1467,"“People expected something for nothing, that’s why they did nothing so beautifully these days.”","― Holly Hood, Prison of Paradise",happiness,"[' happiness, humans, irionic, life, love']"
1468,"“For a woman to deny the necessity of true love in her life would be to deny herself, and her creator.”","― Dwain K. White Sr., Every Woman's Dream",happiness,"[' happiness, inspirational, love, nonfiction, romance']"
1469,"“Many of us seem to live our lives looking for happiness. That is not always a bad thing, but it can be if we continually believe that happiness is someplace else and not in the present.”",― Barbara Barrington Jones,happiness,"[' happiness, inspirational']"
1470,"“I have lived through much, and now I think I have found what is needed for happiness. A quiet secluded life in the country, with the possibility of being useful to people to whom it is easy to do good, and who are not accustomed to have it done to them; then work which one hopes may be of some use; then rest, nature, books , music, love for one's neighbor - such is my idea of happiness. And then, on top of all that, you for a mate, and children, perhaps - what more can the heart of a man desire?”","― Leo Tolstoy, Family Happiness",happiness,"[' happiness, heart-of-a-man, life, people']"
1471,“Even the smallest shift in perspective can bring about the greatest healing.”,"― Joshua Kai, The Quantum Prayer: An Inspiring Guide to Love, Healing, and Creating the Best Life Possible",happiness,"[' abundance, abundance-creation, happily-ever-after, happiness, happiness-in-life, healing, healing-insights, healing-physical-pain-spells, healing-the-emotional-self, healing-the-past, inspirational, inspirational-living, inspirational-love, inspiring, joy, joyful-living, joyfulness, love, love-story, lovers, prayer, prayers-answered, prayers-of-the-heart, prosperity, prosperity-consciousness, soulmates, soulmates-by-chance, soulmates-love, twin-flames, wealth-accumulation, wealth-building, wealth-creation']"
1472,"“Christopher McCandless:""I will miss you too, but you are wrong if you think that the joy of life comes principally from the joy of human relationships. God's place is all around us, it is in everything and in anything we can experience. People just need to change the way they look at things.”",― Shunryu Suzuki,happiness,"[' happiness, relationships']"
1473,"“Happiness does not come from a job. It comes from knowing what you truly value, and behaving in a way that’s consistent with those beliefs.”",― Mike Rowe,happiness,"[' belief, career, happiness, happy, job, life, value']"
1474,“We live in a community of people not so that we can suppress and dominate eachother or make each other miserable but so that we can better and more reliably satisfy all life's healthy needs.”,"― Wilhelm Reich, Children of the Future: On the Prevention of Sexual Pathology",happiness,"[' community, happiness, inspirational, life, love']"
1475,“Separate yourself from those who hinder your vision. Make a choice to walk away from the trap set to ensnare you. Realize when someone is pulling you backwards every time you take a step forward. Separate from them and the result of your action will be a life of success.”,― Amaka Imani Nkosazana,happiness,"[' friendship, happiness, honesty, hope, inspiration, inspirational, inspire, kindness, life, living, peace, positive-attitude, success, wellness']"
1476,“Do you know where your breakthrough begins? Your breakthrough begins where your excuses ends.”,"― Patience Johnson, Why Does an Orderly God Allow Disorder",happiness,"[' art, beauty, books, change, christianity, death, dreams, education, faith, fear, freedom, friendship, funny, god, happiness, heart, history, hope, humor, humour, inspiration, inspirational, inspirational-quotes, intelligence, knowledge-religion, leadership, life, life-lessons, love, marriage, motivation, motivational, music, nature, pain, peace, people, philosophy, poetry, politics, quotes, reading, relationships, romance, science, self-help, soul, spiritual, spirituality, success, time, truth, war, wisdom, women, writing']"
1477,"“The more death, the more birth. People are entering, others are exiting. The cry of a baby, the mourning of others. When others cry, the other are laughing and making merry. The world is mingled with sadness, joy, happiness, anger, wealth, poverty, etc.”",― Michael Bassey Johnson,happiness,"[' birth, burial, casket, celebrate, ceremony, christmas, coffin, crying, death, different-people, funeral, happiness, hope, life, lost, mind, mourning, psyche, psychic, re-incarnation, rituals, sadness, soul, tears, thoughts, ups-and-down']"
1478,"“Share your love, share you happiness, care for others; your wealth will be endless.”",― Debasish Mridha,happiness,"[' care, education, endless, happiness, hope, inspirational, intelligence, knowledge, life, love, philosophy, share, truth, wealth, wisdom']"
1479,“The secret of happiness is love and secret of love is nonjudgmental care.”,― Debasish Mridha,happiness,"[' care, education, happiness, hope, inspirational, intelligence, knowledge, life, love, nonjudgmental, philosophy, secret, truth, wisdom']"
1480,"“The world seems to want us to be sad and angry because bad things frequently happen. But I say we should feel the opposite. We should be happy and cheerful because good things happen. We should be delighted to see the sun rise and stars glow and rainbows color stormy skies. We should savor every simple breath and eat each meal with gratitude. We should slumber in sweet dreams and relish moments of laughter and love. We should take more notice of the joys and kindnesses that do exist, still dictating the actions of millions of good people all over the world. Life is filled with pleasant moments, not just grief. We should be happy because this is true.”","― Richelle E. Goodrich, Slaying Dragons: Quotes, Poetry, & a few Short Stories for Every Day of the Year",happiness,"[' be-happy, delights, happiness, happy, happy-life, joy, joy-of-life, life-quotes, richelle, richelle-e-goodrich, richelle-goodrich']"
1481,"“Here, also, the future was cried aloud by the wind through the rocks, so that all those who heard would shiver, and then the liquid spring song of the thrush would make all the beauty of moonlight and sunlight blend together, making it true, so true, that happiness must come again”","― Elyne Mitchell, Moon Filly",happiness,"[' beauty, dream, future, happiness, moonlight, song, spring, sunlight']"
1482,"“As contraries are known by contraries, so is the delights of presence best known by the torments of absence.”",― Alcibiades,happiness,"[' contraries, contrary, delight, delights, happiness, happy, opposite, opposites']"
1483,"“I neither knew nor cared whether my experience was insanity, dreaming, or magic; but was determined to gaze on brilliance and gaiety at any cost.”",― H.P Lovecraft,happiness,"[' determination, dreams, experience, happiness, hope']"
1484,"“As you go on with your life, always remember the things that are good in you. They're your gifts. As long as you have these things, you'll find happiness, and you'll make the people around you happy.”","― Genki Kawamura, 世界から猫が消えたなら",happiness,"[' blessings, blessings-quotes, happiness, happiness-quotes, life-lessons, life-quotes, people, people-quotes']"
1485,"“Merry hearts are vulnerable to death, don't be over-joyed to the state of oblivion, lest the enemy poison your meal.”",― Michael Bassey Johnson,happiness,"[' bad, cowardice, demon, devil, envy, foul, happiness, happy, hate, haters, hatred, hunky-dory, jealousy, joy, meal, michael-bassey-johnson, negative, negative-people, poison']"
1486,"“Respect? Of course, always, to all, because everything seems funnier when you're trying to show respect.”","― Criss Jami, Killosophy",happiness,"[' equality, funny, funny-but-true, happiness, humor, laughter, love, respect, sense-of-humor']"
1487,"“I know how syrupy this sounds, how dull, provincial, and possibly whitewashed, but what can I do? Happy childhoods happen”","― Marisa de los Santos, Belong to Me",happiness,"[' childhood, childhoods, cornelia, happiness, happy, teo']"
1488,"“Happiness was not a word that seemed to apply anymore, when she had lost so many close to her. There was a contentment that felt deeper, that acknowledged and accepted the quieter offerings of small joys—of love and occasional peace in a life that was full of pain.”","― Peter Heller, Celine",happiness,"[' contentment, happiness, peace']"
1489,"“Happiness consists in always aspiring perfection, the pause in any level in perfection is the pause of happiness”",― Leon Tolstoy,happiness,"[' happiness, perfection']"
1490,"“The years lay spread out before her, spacious untouched canvases on which she was presently going to paint the picture of her life. It was to be a very beautiful picture, she said to herself with an extraordinary feeling of proud confidence; not beautiful because of any gifts or skill of hers, for never was a woman more giftless, but because of all the untiring little touches, the ceaseless care for detail, the patient painting out of mistakes; and every touch and every detail was going to be aglow with the bright colours of happiness.”","― Elizabeth von Arnim, The Pastor's Wife",happiness,"[' future, happiness']"
1491,"“Try to be happy in this present moment, and put not off being so to a time to come--as though that time should be of another make from this which has already come and is ours.”",― Thomas Fuller,happiness,"[' carpe-diem, contentment, happiness, inspirational']"
1492,“Your first purpose is to find a purpose for yourself. And your second purpose must not immediately be trying to reach that purpose you found but to investigate thoroughly whether that purpose is really necessary for yourself or whether it is worth at all to struggle for it! Because millions are fighting for a purpose which will in no way make them happy at the end!”,― Mehmet Murat ildan,happiness,"[' fight, fighting, goals, goals-in-life, happiness, happiness-quotations, ildan-wisdom, ildan-wise-sayings, ildan-words, mehmet-murat-ildan-quotations, mehmet-murat-ildan-quotes, purpose, purpose-driven-life, purpose-of-life, purpose-of-life-quotes, purpose-of-living, purpose-quotations, purpose-quotes, turkish-authors, turkish-literature, turkish-playwrights, turkish-quotations, turkish-quotes, turkish-wisdom-words, turkish-writers']"
1493,“A Friend,Someone,happiness,"[' friendship, happiness, ratchet']"
1494,“Let us waste no further time looking for the secret of success or the key to happiness. Already the door is open and whosoever will may enter.”,"― Ernest Holmes, The Science of Mind",happiness,"[' happiness, success']"
1495,“Life is the night sky,All the dots of stars are happiness”,happiness,"[' beauty, dots, happiness, life, life-quotes, night, night-stars, sky, wise-words']"
1496,"“When you can no longer count the peaceful moments in your day, and life becomes a wonderful place of clear thoughts and calm. You know things are as right as they should be.”",― Ron Baratono,happiness,"[' calm, happiness, moments, peaceful, thoughts']"
1497,"“The route of true happiness, the Buddha argued, was to achieve a visceral understanding of impermanence, which would take you off the emotional roller coaster and allow you to see your dramas and desires through a wider lens. To truly tame the 'monkey mind' and defeat our habitual tendency toward clinging, meditation was the prescription, and sitting and actively facing the 'voice in your head' mindfully for a few minutes a day might be the hardest thing you'll ever do. Accept that challenge and improve your life drastically. It's about mitigation, not alleviation. It's that simple. The only way out is through.”","― Dan Harris, 10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",happiness,"[' clinging, happiness, impermanence, meditation, mitigation, monkey-mind, voice-in-my-head']"
1498,"“Pleasure” is different from “happiness”. It has its own definition. Pleasure may or may not come from hard work; Pleasure may or may not come from sin; However, happiness is always divine and comes from fulfillment!”","― Israelmore Ayivor, The Great Hand Book of Quotes",happiness,"[' definition, different, divine, enjoy-life, fulfill, fulfilled-life, fulfillment, happiness, happy, hard, hard-work, israelmore-ayivor, jolly, joy, pleasure, rejoice, sin, sinful, work, work-hard']"
1499,"“Learn to be happy through the good fortunes and joys of your friends and not through senseless quarrels. If you allow these natural feelings to blossom within you, your every burden will seem lighter or more bearable to you, you will find your own way through patience, and you will spread joy everywhere.”",― Albert Einstein,happiness,[' happiness']
1500,“Happy people produce. Bored people consume.”,― Stephen Richards,happiness,"[' cosmic-ordering, focus, goal-setting, happiness, law-of-attraction, manifestation, millionaire-mindset, mind-power, new-age, opportunity, positivity, self-help, spirituality, stephen-richards, success, visualization']"
1501,"“She had known happiness, exquisite happiness, intense happiness, and it silvered the rough waves a little more brightly, as daylight faded, and the blue went out of the sea and it rolled in waves of pure lemon which curved and swelled and broke upon the beach and the ecstasy burst in her eyes and waves of pure delight raced over the floor of her mind and she felt, It is enough! It is enough!”","― Virginia Woolf, To the Lighthouse",happiness,"[' dissatisfaction, happiness, loneliness, sadness, satisfaction']"
1502,“No beating yourself up. That’s not allowed. Be patient with yourself. It took you years to form the bad habits of thought that you no longer want. It will take a little,"time to form new and better ones. But I promise you this: Even a slight move in this direction will bring you some peace. The more effort you apply to it, the faster you’ll find your bliss, but you’ll experience rewards immediately.”",happiness,"[' bliss, happiness, mind-body-connection, mind-body-spirit, patience, purpose, stress']"
1503,"“I never had one hour's happiness in her society, and yet my mind all round the four-and-twenty hours was harping on the happiness of having her with me unto death.”","― Charles Dickens, Great Expectations",happiness,"[' estella, happiness, pip']"
