,Quote,Author,Main Tag,Other Tags
1615,"“I wouldn't be surprised if poetry - poetry in the broadest sense, in the sense of a world filled with metaphor, rhyme, and recurring patterns, shapes, and designs - is how the world works. The world isn't logical; it's a song.”","― David Byrne, Bicycle Diaries",poetry,"[' creation, poetry, song']"
1616,“Love,for us,poetry,"[' love, poetry']"
1617,“She was a Phantom of delight,When first she gleam'd upon my sight;,poetry,"[' beauty, poetry']"
1618,“I wondered: what happens when a hundred thousand people memorize the same poem? Does anything change?”,"― Madeleine Thien, Do Not Say We Have Nothing",poetry,"[' hope, poetry, revolution']"
1619,"“Don't trust the heart, it wants your blood.”",― Stanisław Jerzy Lec,poetry,"[' blood, heart, humor, poetry, trust']"
1620,“The eye--it cannot choose but see;,We cannot bid the ear be still;,poetry,"[' feelings, nature, poetry']"
1621,"“None of your knowledge, your reading, your connections will be of any use here: two legs suffice, and big eyes to see with. Walk alone, across mountains or through forests. You are nobody to the hills or the thick boughs heavy with greenery. You are no longer a role, or a status, not even an individual, but a body, a body that feels sharp stones on the paths, the caress of long grass and the freshness of the wind. When you walk, the world has neither present nor future: nothing but the cycle of mornings and evenings. Always the same thing to do all day: walk. But the walker who marvels while walking (the blue of the rocks in a July evening light, the silvery green of olive leaves at noon, the violet morning hills) has no past, no plans, no experience. He has within him the eternal child. While walking I am but a simple gaze.”","― Frédéric Gros, A Philosophy of Walking",poetry,"[' adventure, art, awe, beauty, discovery, earth, explore, freedom, fresh-air, get-outside, hikes, hiking, joy, movement, nature, our-planet, outdoors, outdoors-church, outside, peace, philosophy, pilgrim, pilgrimage, poetry, serenity, visual-poetry, walking, walks, wander, wanderer, wonder']"
1622,"“There’s too much risk in loving,’","the young boy said,",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
1623,“The exceeding brightness of this early sun,Makes me conceive how dark I have become.”,poetry,"[' darkness, light, poetry']"
1624,"“When composing a verse let there not be a hair's breath separating your mind from what you write; composition of a poem must be done in an instant, like a woodcutter felling a huge tree or a swordsman leaping at a dangerous enemy.”",― Bashō,poetry,"[' composition, creating, haiku, japanese, poetry, zen, zen-monks']"
1625,“You deserve to be the person you were meant to be. ”,"― Atticus Poetry, Love Her Wild",poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
1626,“As he took her hand,he gave her,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
1627,“if everything happens that can't be done,(and anything's righter,poetry,[' poetry']
1628,"“Works of art are of an infinite solitude, and no means of approach is so useless as criticism. Only love can touch and hold them and be fair to them.”","― Rainer Maria Rilke, Letters to a Young Poet",poetry,"[' art, love, poetry']"
1629,“Mad Ireland hurt you into poetry.”,― W.H. Auden,poetry,"[' auden, hurt, ireland, poetry, yeats']"
1630,“Everything in creation has its appointed painter or poet and remains in bondage like the princess in the fairy tale 'til its appropriate liberator comes to set it free.”,― Ralph Waldo Emerson,poetry,"[' art, create, inspiration, poetry, prose, write']"
1631,“before the gate --,my walking stick's made a river,poetry,"[' haiku, poetry']"
1632,“Sometimes it feels like someone else is wearing my body.”,"― Warsan Shire, Teaching My Mother How to Give Birth",poetry,[' poetry']
1633,"“Desire, loneliness, wind in the flowering almond—","surely these are the great, the inexhaustible subjects",poetry,[' poetry']
1634,"“[Kieran]his head propped on a stack of poetry books he’d brought from the library. Almost all of them had been inscribed on the inside cover by a James Herondale, who had neatly written out his favorite lines.”","― Cassandra Clare, Lord of Shadows",poetry,"[' books, cassandra-clare, james-herondale, lord-of-shadows, poetry']"
1635,“It's better to swim in the sea below,"Than to swing in the air and feed the crow,",poetry,"[' blackbeard, hanging, pirates, poetry']"
1636,"“For we cannot tarry here,","We must march my darlings, we must bear the brunt of danger,",poetry,"[' inspirational, poetry']"
1637,"“I like the lady horses best,","how they make it all look easy,",poetry,"[' first-place, horses, ladies, poem, poetry, power, swagger, victory, winning, women']"
1638,“Hearing a crow with no mouth,Cry in the deep,poetry,"[' koan, poetry, zen']"
1639,“I don't want to,because boys,poetry,[' poetry']
1640,“She Dwelt Among the Untrodden Ways,,poetry,"[' death, grief, loss, love, mourning, poem, poetry']"
1641,"“My whole life has been spent walking by the side of a bottomless chasm, jumping from stone to stone. Sometimes I try to leave my narrow path and join the swirling mainstream of life, but I always find myself drawn inexorably back towards the chasm's edge, and there I shall walk until the day I finally fall into the abyss.”",― Edvard Munch,poetry,"[' abyss, danger, fear, jump, life, poem, poetry, trouble']"
1642,“Advice to Young Poets,,poetry,[' poetry']
1643,“our foundation is rocky,because we made a home,poetry,"[' breakup, heartbreak, lust, poem, poetry']"
1644,"“contemporary poetry is a kind of Reykjavik, a place where accessibility and intelligence have been fighting a Cold War by proxy for the last half-century. ”","― Nick Hornby, The Polysyllabic Spree",poetry,"[' humor, poetry']"
1645,“I do think the bars,That kept my spirit in are burst - that I,poetry,"[' love, poetry']"
1646,“La heradera del dia destruida.,(The heiress of the destroyed day.)”,poetry,[' poetry']
1647,"“This is joy's bonfire, then, where love's strong arts",Make of so noble individual parts,poetry,"[' love, poetry']"
1648,“What you are trying to let go of,...is already gone.”,poetry,"[' gone, indian-authors, let-go, let-it-go, letting-go, past, poetry, poetry-quotes, poets, wisdom, wisdom-quotes']"
1649,“neither for me honey nor the honey bee”,"― Sappho, If Not, Winter: Fragments of Sappho",poetry,"[' greek, greek-verse, poetry']"
1650,"“At the age of four, you were an artist. And at seven, you were a poet.”","― Seth Godin, Linchpin: Are You Indispensable?",poetry,"[' art, artists, conformity, creativity, nonconformity, poetry, youth']"
1651,"“The night sky is only a sort of carbon paper,","Blueblack, with the much-poked periods of stars",poetry,"[' death, light, night, poetry, stars']"
1652,“Love is a shadow.,How you lie and cry after it”,poetry,"[' love, poetry']"
1653,“We must unlearn the constellations to see the stars.”,"― Jack Gilbert, The Great Fires",poetry,[' poetry']
1654,"“I believe in fiction and the power of stories because that way we speak in tongues. We are not silenced. All of us, when in deep trauma, find we hesitate, we stammer; there are long pauses in our speech. The thing is stuck. We get our language back through the language of others. We can turn to the poem. We can open the book. Somebody has been there for us and deep-dived the words.”","― Jeanette Winterson, Why Be Happy When You Could Be Normal?",poetry,"[' books, healing, language, literature, poetry, reading, trauma, words']"
1655,“I held a jewel in my fingers,And went to sleep.,poetry,"[' loss, poetry']"
1656,"“What is this life if, full of care,",We have no time to stand and stare.”,poetry,"[' life, poetry, time']"
1657,“Stain Boy,"Of all the super heroes,",poetry,[' poetry']
1658,"“Maybe what this is. What we have, is something that will save us from ourselves.”",― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
1659,“May be its mine bad-luck,Or yours not to get me,poetry,"[' bad-luck, fail, failure, hope, love, lovers, pain, poem, poetry, sad, sadness, truth, unlucky']"
1660,“But at my back I always hear,Time’s wingèd chariot hurrying near”,poetry,"[' death, poetry, time']"
1661,"“Darling,",do you remember,poetry,"[' poetry, touch']"
1662,“هَذا الّذي تَعرِفُ البَطْحاءُ وَطْأتَهُ، وَالبَيْتُ يعْرِفُهُ وَالحِلُّ وَالحَرَمُ,هذا ابنُ خَيرِ عِبادِ الله كُلّهِمُ، هذا التّقيّ النّقيّ الطّاهِرُ العَلَمُ,poetry,"[' arabic, arabic-poetry, poetry, شعر, عربي']"
1663,“I wouldn’t want to be faster,or greener than now if you were with me O you,poetry,[' poetry']
1664,“And each in the cell of himself is almost convinced of his freedom.”,― W.H. Auden,poetry,"[' freedom, poetry']"
1665,“Ye are better than all the ballads,That ever were sung or said;,poetry,"[' living, poetry']"
1666,“There are no lungs like the ones that breathe poetry.”,― D. Antoinette Foy,poetry,"[' art, breathe, creative, free, inspire, life, live, lungs, original-poem, poem, poems, poet, poetry, read, truth, write, writer']"
1667,"“If our two loves be one, or, thou and I","Love so alike, that none do slacken, none can die.”",poetry,"[' love, poetry']"
1668,“A door jumps,"out from shadows,",poetry,"[' meaning, poetry']"
1669,“I will try to disappoint you,better than anyone else has.”,poetry,"[' disappointment, poetry']"
1670,"“We somehow must become what we are not, sacrificing what we are, to inherit the masquerade of what we will be.”",― Shane Koyczan,poetry,"[' bullying, change, poetry, spoken-word']"
1671,"“Love is a chemical reaction,",But it cannot be fully understood or defined by science.,poetry,"[' chemical, chemical-reactions, cures, doctor, doctors, elements, energy, healthcare, illness, incomplete-science, love, medical, medicine, nature, philosophy, philosophy-of-science, physician, physics, poem, poetry, science, soul, spirit, suzy-kassem, treatement, understand, understanding']"
1672,"“The press of my foot to the earth springs a hundred affections,",They scorn the best I can do to relate them.”,poetry,[' poetry']
1673,“She thought men were saviors...,...And she looked for more in them than what they were...,poetry,"[' poetry, self-deception, tragedy']"
1674,“Total knowledge is annihilation,"Of the desire to see, to touch, to feel",poetry,"[' annihilation, dejan-stojanovic, desire, feel, feeling, feelings, immune, knowledge, literature, literature-quotes, poetry, poetry-quotes, quotes, see, senses, thoughts, touch, wisdom']"
1675,"“I love to move like a mouse inside this puzzle for the body, balancing the wish to be lost with the need to be found.”","― Billy Collins, Questions About Angels",poetry,"[' contradiction, poetry']"
1676,“به خدا حافظی تلخ توسوگند نشد,که تو رفتی ودلم ثانیه ای بند نشد,poetry,[' poetry']
1677,“Air goes in and out,"of my nose, throat, lungs, blood, heart",poetry,"[' life, poetry']"
1678,"“He knows he will be born again,",And start fresh anew.”,poetry,"[' birth, born-again, circling, dejan-stojanovic, fresh, fresh-start, knowing, literature, literature-quotes, poetry, poetry-quotes, quotes, quotes-to-live-by, start, thoughts, wisdom']"
1679,"“I miss you, mourn for you, and walk the streets alone- often at night, beside, I fall asleep in tears, for your dear face, yet not one word comes back to me. If it is finished, tell me, and I will raise the lid to my box of Phantoms, and lay one more love in; but if it lives and beats still, still lives and beats for me, then say so, and I will strike the strings to one more strain of happiness before I die.”","― Emily Dickinson, Open Me Carefully: Emily Dickinson's Intimate Letters to Susan Huntington Dickinson",poetry,"[' emily-dickinson, letters, poetry']"
1680,"“The fountains mingle with the river,",And the rivers with the ocean;,poetry,"[' love, poetry']"
1681,“whatever you do,be gentle with yourself.,poetry,"[' gentle, gentleness, indian-authors, inspiration, inspirational, living, love-yourself, poetry, poetry-quotes, positivity, self-love, world']"
1682,“High Flight,,poetry,"[' aviation, poetry, spitfire']"
1683,“Look deeper through the telescope,and do not be afraid when the stars,poetry,"[' beautiful, chaos, love, poetry, writing']"
1684,“Think of what starlight,And lamplight would lack,poetry,"[' black, book, color, inspiration, mary, o-neill, poetry']"
1685,“I heard of a man,who says words so beautifully,poetry,"[' filhos-da-neve, loss, love, poem, poetry']"
1686,"“Secretly, deep down, everybody on Earth believes they can write poetry, apart from the members of the Poets' Guild, who know they can't.”","― K.J. Parker, Devices and Desires",poetry,"[' humor, poetry']"
1687,“Everything you invent is true: you can be sure of that. Poetry is a subject as precise as geometry.”,"― Julian Barnes, Flaubert's Parrot",poetry,"[' art, creativity, poetry, poets, reality, writers, writing']"
1688,"“For I dipped into the future, far as human eye could see,","Saw the Vision of the world, and all the wonder that would be.”",poetry,"[' future, poetry']"
1689,“Any healthy man can go without food for two days--but not without poetry.”,― Baudelaire,poetry,[' poetry']
1690,"“Dear to me is sleep: still more, being made of stone,","While pain and guilt still linger here below,",poetry,[' poetry']
1691,“Poetry makes nothing happen.”,― W.H. Auden,poetry,"[' poetry, poets']"
1692,“Sand lines my soul which is filled with the breath of the ocean.”,― A.D. Posey,poetry,"[' authors, awareness, breath, energy, energy-healing, happiness, inspiration, light, ocean, peace, poetry, sand, screenwriters, soul, spirituality, the-beach, truth, women-wisdom, writers-life']"
1693,"“You push the TRUTH off a cliff, but it will always fly. You can submerge the TRUTH under water, but it will not drown. You can place the TRUTH in the fire, but it will survive. You can bury the TRUTH beneath the ground, but it will arise. TRUTH always prevails!”","― Amaka Imani Nkosazana, Heart Crush",poetry,"[' believe, believe-in-yourself, bravery, coming-of-age, commitment, communication, compassion, courage, discernment, faith, flight, fly, forgiveness, god, goodness, happiness, heart, honesty, importance, inspiration, inspirational, inspirational-quotes, inspire, joy, kindness, knowledge, knowledge-of-self, living, love, mental, mindfulness, mindset, open-your-heart, people, philosophy, poetry, quotes-to-live-by, skills, spirit, spiritual, spirituality, survival, times, treasure, truth, truth-of-life, truthfulness, understanding, uplifting, wisdom, wisdom-quotes, words-of-wisdom, words-to-live-by']"
1694,“loneliness can fly a helicopter through a cut-out shape,of a helicopter the same size as the helicopter,poetry,"[' humor, loneliness, poetry, skill']"
1695,"“A song is the exultation of the mind dwelling on eternal things, bursting forth in the voice.”",― Thomas Aquinas,poetry,"[' poetry, song']"
1696,“The poem must resist the intelligence,Almost successfully.”,poetry,[' poetry']
1697,"“Sometimes, a child will go under","while their parent is watching,",poetry,"[' brenna-twohy, drowning, forgive-me-my-salt, poetry']"
1698,“Poetry is an abstraction bloodied.”,― Wallace Stevens,poetry,[' poetry']
1699,“You can tell it's a poem because it's swimming in a little gel pack of white space. That shows it's a poem.”,"― Nicholson Baker, The Anthologist",poetry,[' poetry']
1700,"“Balm of the summer night, balm of the ordinary,","imperial joy and sorrow of human existence,",poetry,[' poetry']
1701,“And now we step to the rhythm of miracles.,"--from The Light, That Never Dies”",poetry,"[' faith, hope, inspiration, miracles, philosophy, poetry']"
1702,"“Silver hidden in the gold,","Young man hidden in the old,",poetry,"[' king, poetry, quest, riddle']"
1703,"“I write, write and write but I can't find words that define what I feel inside.”",― Azereth Skivel,poetry,"[' deep, pain, poetry, sensitive, thoughtful']"
1704,"“Fascists always attack minorities,","Which is an irony,",poetry,"[' ant-fascism, ant-fascist, poetry, underdogs-unite']"
1705,“history is what it is. it knows what it did.”,― Danez Smith,poetry,"[' history, poem, poetry']"
1706,“I had forgotten. Disgust shadows desire.,Another life is never safely envied.”,poetry,"[' desire, disgust, envy, life, pillar, poem, poetry']"
1707,"“look, you know i don't wanna come on ungrateful, but that warren report, you know as well as me, just didn't make it. You know, like they might as well have asked some banana salesman from des moines, who was up in toronto on the big day, if he saw anyone around looking suspicious/...”","― Bob Dylan, Tarantula",poetry,[' poetry']
1708,"“Equally, the surrealists consider words as witnesses of life acting in a direct way in human affairs. To use words properly it was necessary to treat them with respect, for they were the intermediaries between oneself and the rest of creation. To abuse them was immediately to set oneself adrift from true being. Words need to be coaxed to reveal a little of their true nature, so as to close the breach that exists between the writer and the universe. The world is not something alien against which man is in conflict. Rather man and cosmos exist in reciprocal motion. We are not cast adrift in an alien or meaningless environment. The universe is intimate with us and, as Breton insisted, it is a cryptogram to be deciphered.”","― Michael Richardson, Dedalus Book of Surrealism 2: The Myth of the World",poetry,"[' breton, language, poetry, surrealism, words, world']"
1709,“She knew she was really sad when she stopped loving the things she loved.”,― Atticus Poetry,poetry,"[' atticus, atticus-poetry, instagram, love, love-her-wild, love-poem, poem, poetry, the-dark-between-stars']"
1710,"“The winds, the sea, and the moving tides are what they are. If there is wonder and beauty and majesty in them, science will discover these qualities... If there is poetry in my book about the sea, it is not because I deliberately put it there, but because no one could write truthfully about the sea and leave out the poetry.”",― Rachel Carson,poetry,"[' beauty, discovery, majesty, nature, ocean, poetry, science, sea, tides, truthful, wonder']"
1711,“In a field,I am the absence,poetry,"[' poetry, self']"
1712,“here’s a toast to Alan Turing,"born in harsher, darker times",poetry,"[' cryptography, cs, gay, glbt, history, poetry, turing, uk, wwii']"
1713,“Otter! Otter! Otter!,Don’t lead cows to slaughter!,poetry,"[' funny, poetry']"
1714,“You are that one breath. that puts all the remaining breaths. back into my body.”,― Sanober Khan,poetry,"[' breath, breathless, indian-authors, love-quotes, poetry, poetry-quotes']"
1715,“True Wit is Nature to advantage dress'd,"What oft was thought, but ne'er so well express'd;",poetry,"[' poetry, wit']"
1716,"“But words are things, and a small drop of ink,      ","Falling like dew, upon a thought, produces",poetry,"[' books, death, literature, poetry, reading, time, words']"
1717,“All the rest is silence,On the other side of the wall;,poetry,"[' poetry, silence']"
1718,“One impulse from a vernal wood,"May teach you more of man,",poetry,"[' nature, poetry']"
1719,"“There’s gold, and it’s haunting and haunting;",It’s luring me on as of old;,poetry,[' poetry']
1720,"“Be aware of the high notes, of the blissful faces and their soft messages, and listen for the silent message of a highly decorated gift.”",― Dejan Stojanovic,poetry,"[' blissful, dejan-stojanovic, faces, gift, gifts, high-notes, listen, listening, literature, literature-quotes, messages, notes, poetry, poetry-quotes, quotes, silent, soft, thoughts, wisdom']"
1721,“At Blackwater Pond,,poetry,"[' nature, poetry']"
1722,"“The moon is no door. It is a face in its own right,",White as a knuckle and terribly upset.,poetry,"[' despair, poetry']"
1723,“How weightless,words are when nothing will do.”,poetry,"[' poetry, words']"
1724,“I am—yet what I am none cares or knows;,My friends forsake me like a memory lost:,poetry,"[' despair, poetry']"
1725,“Ars Poetica,,poetry,[' poetry']
1726,“I sit in my tree,I sing like the birds,poetry,"[' poetry, writing']"
1727,"“From whichever side I start, I think I am in an old place where others have been before me.”","― Dejan Stojanovic, The Sun Watches the Sun",poetry,"[' before, books, dejan-stojanovic, literature, literature-quotes, old-place, others, philosophy, place, poetry, poetry-quotes, poets, quotes, side, the-sun-watches-the-sun, wisdom']"
1728,"“Soy el desesperado, la palabra sin ecos, el que lo perdiò todo, y el que todo lo tuvo.”","― Pablo Neruda, Veinte Poemas de Amor y una Canción Desesperada",poetry,"[' pablo-neruda, poesía, poetry']"
1729,"“I do think that poetry is important though, if you don’t strive at it, if you don’t fill it full of stars and falseness.”",― Charles Bukowski,poetry,"[' charles-bukowski, falseness, poetry, stars, writing']"
1730,"“Arrival in the world is really a departure and that, which we call departure, is only a return.”","― Dejan Stojanovic, The Sun Watches the Sun",poetry,"[' arrival, dejan-stojanovic, departure, departures, literature, literature-quotes, philosophy, poetry, poetry-quotes, poets, quotes, return, the-sun-watches-the-sun, world']"
1731,“I offer you what I have my,Poverty”,poetry,"[' poetry, poets-laureate, the-way-to-the-river']"
1732,"“Welcome, thou kind deceiver!","Thou best of thieves: who, with an easy key,",poetry,[' poetry']
1733,"“I have been here before,",But when or how I cannot tell:,poetry,[' poetry']
1734,"“I hate the day, because it lendeth light","To see all things, but not my love to see.”",poetry,"[' daphnaida, hatred, love, poetry']"
1735,"“Teaching others, he corrected himself.”","― Dejan Stojanovic, The Sun Watches the Sun",poetry,"[' books, correction, corrections, dejan-stojanovic, himself, literature, literature-quotes, others, philosophy, poetry, poetry-quotes, poets, quotes, teaching, the-sun-watches-the-sun, wisdom']"
1736,"“Well, let them seize on all they can;—","One treasure still is mine,—",poetry,"[' love, poetry']"
1737,“A tree forms itself in answer,to its place and the light.,poetry,"[' light, poetry']"
1738,"“Terketmedi sevdan beni,","Aç kaldım, susuz kaldım,",poetry,[' poetry']
1739,"“This world is not enough, but it will have to do. You can either hold on or let go.”","― Margaret Atwood, True Stories",poetry,"[' margaret-atwood, poetry, true-stories']"
1740,"“I can't think of a case where poems changed the world, but what they do is they change people's understanding of what's going on in the world.”",― Seamus Heaney,poetry,[' poetry']
1741,“A Note,,poetry,"[' life, poetry']"
1742,“Women Are Not Roses,,poetry,"[' beauty, poetry, roses, strength']"
1743,“my boy?,he is even,poetry,"[' amanda-lovelace, books, fiction, poetry, romance']"
1744,"“Hay menos tiempo que lugar, no obstante, hay lugares que duran un minuto y para cierto tiempo no ha lugar.",”,poetry,[' poetry']
1745,"“From quiet homes and first beginning,","Out to the undiscovered ends,",poetry,"[' friends, poetry']"
1746,"“Till Human voices wake us, and we drown.”",― T.S. Eliot,poetry,[' poetry']
1747,"“Let Him easter in us, be a dayspring to the dimness of us, be a crimson-cresseted east.”",― Gerard Manley Hopkins,poetry,[' poetry']
1748,“And thus we all are nighing,The truth we fear to know:,poetry,"[' crying, death, friends, grief, loss, poetry']"
1749,“Reclaiming the sacred in our lives naturally brings us close once more to the wellsprings of poetry.”,― Robert Bly,poetry,"[' poetry, sacred']"
1750,“Put a girl in,moonlight,poetry,"[' atticus, atticus-poetry, atticuspoetry, her, instagram, love, love-her-wild, poems, poetry, quotes, wild']"
1751,"“A book,",a book full,poetry,"[' books, poetry']"
1752,"“Sweet as the tender fragrance that survives,","When martyred flowers breathe out their little lives,",poetry,"[' death, poetry']"
1753,“hate blows a bubble of despair into,hugeness world system universe and bang,poetry,[' poetry']
1754,“I don't love her anymore,So,poetry,"[' poetry, turkish']"
1755,“People with yuan fen are destined to like one another;,Friendship develops even if a thousand miles apart.,poetry,[' poetry']
1756,"“I wrote poetry from the time I could write. That was the only way I could begin to express who I was but the poems didn't make sense to my teachers. They didn't rhyme. They were about the wind sounds, the planets' motions, never about who I was or how I felt. I didn't think I felt anything. I was this mind more than a body or a heart. My mind photographing the stars, hearing the wind.”","― Francesca Lia Block, Baby Be-Bop",poetry,"[' be-bop-bo-peep, dirby-mcdonald, dirk-mcdonald, poetry']"
1757,“I felt a Cleaving in my Mind—,As if my Brain had split—,poetry,"[' mind, poetry']"
1758,"“Most of my friends like words too well. They set them under the blinding light of the poem and try to extract every possible connotation from each of them, every temporary pun, every direct or indirect connection - as if a word could become an object by mere addition of consequences. Others pick up words from the streets, from their bars, from their offices and display them proudly in their poems as if they were shouting, ""See what I have collected from the American language. Look at my butterflies, my stamps, my old shoes!"" What does one do with all this crap?”",― Jack Spicer,poetry,"[' letters-to-lorca, poetry, words']"
1759,“Poetry [is] more necessary than ever as a fire to light our tongues.”,"― Naomi Shihab Nye, Salting the Ocean: 100 Poems by Young Poets",poetry,[' poetry']
1760,"“This, this indeed is to be accursed,","For if we mortals love, or if we sing,",poetry,[' poetry']
1761,“The bud,"stands for all things,",poetry,"[' beauty, love, poetry']"
1762,“When she left me,"I stood out in the thunderstorm,",poetry,[' poetry']
1763,“Our planet is poorly equipped for delight.,One must snatch gladness from the days that are.,poetry,"[' death, life, living, poetry']"
1764,“Interior of the hand. Sole that has come to walk,only on feelings. That faces upward,poetry,"[' adorable, companionship, palm, poetry']"
1765,“No one here likes a wet dog.”,― Billy Collins,poetry,[' poetry']
1766,"“Go and catch a falling star,","Get with child a mandrake root,",poetry,"[' love, poem, poetry, women']"
1767,“Time has transfigured them into,Untruth. The stone fidelity,poetry,"[' death, love, poem, poetry, time']"
1768,“The statement ‘There is nothing more American than an Indian’ happens to be a multidimensional paradox. Try and not say too many of those. That might open your mind to ideas that could cause sanity point loss.”,― Charles Slagle,poetry,"[' humor, inspirational, life, love, philosophy, poetry, religion, truth, wisdom, writing']"
1769,"“I saw the spiders marching through the air,",Swimming from tree to tree that mildewed day,poetry,"[' god, hell, poem, poet, poetry']"
1770,"“Yes, I read. I have that absurd habit. I like beautiful poems, moving poetry, and all the beyond of that poetry. I am extraordinarily sensitive to those poor, marvelous words left in our dark night by a few men I never knew.”","― Louis Aragon, Treatise on Style",poetry,"[' books, literature, poetry, reading, words']"
1771,“Prose: words in their best order; poetry: the best words in the best order.”,― Samuel Taylor Coleridge,poetry,"[' expression, language, poetry, prose']"
1772,"“For me,",you are fresh water,poetry,"[' bitter, boyfriend, cinnamon, find, girlfriend, inspiration, inspirational, kamand, kamand-kojouri, kojouri, love, love-poem, loved, loveliness, lovely, lover, loves, loving, mate, me, poem, poetry, quote, rain, raining, relationship, scent, smile, smiling, soulmate, sweet, tongue, traverse, tree, trees, valleys, violin, vision, water, words, world']"
1773,“When I have fears that I may cease to be,"Before my pen has glean’d my teeming brain,",poetry,"[' death, poetry']"
1774,“The Night Is Darkening Round Me,,poetry,[' poetry']
1775,"“Love is the only bow on Life’s dark cloud. It is the morning and the evening star. It shines upon the babe, and sheds its radiance on the quiet tomb. It is the mother of art, inspirer of poet, patriot and philosopher.",,poetry,"[' beauty, love, poetry']"
1776,"“I am of old and young, of the foolish as much as the wise,","Regardless of others, ever regardful of others,",poetry,"[' maternal, nation, nationality, naturalism, nature, old, paternal, poetry, self, wisdom, youth, youthful']"
1777,“Sweet is the lore which nature brings;,Our meddling intellect,poetry,"[' nature, poetry']"
1778,“There's in my mind a...,turbulent moon-ridden girl,poetry,[' poetry']
1779,“World is suddener than we fancy it.”,"― Louis MacNeice, Collected Poems of Louis MacNeice",poetry,"[' ireland, poetry']"
1780,“I enjoy melancholic music and art. They take me to places I don't normally get to go.”,"― Criss Jami, Killosophy",poetry,"[' art, creativity, exploration, gloom, happiness, joy, melancholy, music, peace, poetry, sadness, songwriting, transcendence, vacation']"
1781,“When Hitler marched,across the Rhine,poetry,"[' eiffel, eiffel-tower, eiffel-tower-poem, eiffel-tower-poems, france, french, french-history, heroism, hitler, i-love-france, i-love-paris, la-dame-de-fer, paris, poem, poetry, poetry-quotes, resistance, resistance-movement, towers, victory, world-war-2, world-war-two']"
1782,"“Sully suffers from a stutter,","simple syllables will clutter,",poetry,[' poetry']
1783,"“I kept loving and loving and loving. Every waking hour, I marveled on how these moments would make made me feel. I wanted to love the world and be the change it so deliciously craved.”",― robert m drake,poetry,"[' happyquotes, hope, inspirational, inspirationalquotes, inspired, instadaily, instaquote, lovequotes, pinquotes, poems, poetry, quote, quoteoftheday, quotes, relationships, rmdrake, sadquotes, sayings, spokenword, tattoo, typewriter, vsco, writer, writing']"
1784,"“Now therefore, while the youthful hue","Sits on thy skin like morning dew,",poetry,"[' passion, poetry, sex']"
1785,“Dolor,,poetry,"[' despair, poetry, work']"
1786,“I love women whose hidden desires make horses put an end to their lives at the threshold”,"― Mahmoud Darwish, Unfortunately, It Was Paradise: Selected Poems",poetry,"[' middle-east, poetry']"
1787,"“If Galileo had said in verse that the world moved, the inquisition might have let him alone.”",― Thomas Hardy,poetry,[' poetry']
1788,“আগুন পোড়ালে তবু কিছু রাখে,"কিছু থাকে,",poetry,[' poetry']
1789,“Don’t write with a pen. Ink tends to give the impression the words shouldn’t be changed.,,poetry,"[' poetry, writing-craft']"
1790,“That loss is common would not make,"My own less bitter, rather more:",poetry,"[' bereavement, grief, heartbreak, loss, poetry, sorrow']"
1791,"“Ξέρω: κηρύγματα καὶ ρητορεῖες πάλι, θὰ πεῖς.",Ἔ ναὶ λοιπόν! Κηρύγματα καὶ ρητορεῖες.,poetry,[' poetry']
1792,“... and I realise the only way to tell the others,is through the way my voice can take these broken words,poetry,"[' artist, broken, creating, creative, creativity, dark, disappear, learning, listen, mean-something, meaning, music, poet, poetry, prose, realise, singer, songwriter, voice, words, writer, writing, you']"
1793,"“Now a promise made is a debt unpaid,",and the trail has its own stern code.”,poetry,"[' debt, poetry, promise']"
1794,“Oh I know it's cliché but yeah they say that great men make it in-,To places few others who even do take the risk've ever been”,poetry,"[' accomplishment, achievement, adventure, bravery, cliche, courage, dreams, greatness, poetry, relationship, rhyme, risk, sacrifice, self-sacrifice']"
1795,"“Άλλα ζητεί η ψυχή σου, γι’ άλλα κλαίει·”","― C.P. Cavafy, C. P. Cavafy: Collected Poems",poetry,"[' greek, poetry']"
1796,"“When I say that I love animals, I mean to say that I am IN love with them. Because they don't know evil and have never been tempted by it. Because they are the purest image of any higher being I have ever known. Because their souls are made of a much larger magic than my own, and if you let them, they will show it to you. Because this world is theirs, they were here first. And we should all love them a little more for graciously allowing us to have so much of it.”",― Mia Hollow,poetry,"[' inspirational, life, love, poetry']"
1797,“Take a newspaper.,Take some scissors.,poetry,"[' art, philosophy, poetry']"
1798,“a woman will tell you,every home she has ever inhabited,poetry,[' poetry']
1799,“Green trees against the sky in the spring rain while the sky set off the spring trees in the obscuration. Red flowers dot the land in the breeze's chase while the land colored up in red after the kiss.”,"― Gayle Forman, Just One Day",poetry,"[' kiss, poetry']"
1800,"“Only one thing remained reachable, close and secure amid all losses: language. Yes, language. In spite of everything, it remained secure against loss.”",― Paul Celan,poetry,[' poetry']
